CO_PER_ROL,YEAR,CUSIP,CONAME,EXEC_FNAME,EXEC_FULLNAME,EXEC_LNAME,EXEC_MNAME,CEOANN
45266,2013,69331C10,PG&E CORP,Anthony,"Anthony F. Earley, Jr.","Earley, Jr.",F.,CEO
45266,2014,69331C10,PG&E CORP,Anthony,"Anthony F. Earley, Jr.","Earley, Jr.",F.,CEO
45266,2015,69331C10,PG&E CORP,Anthony,"Anthony F. Earley, Jr.","Earley, Jr.",F.,CEO
45266,2016,69331C10,PG&E CORP,Anthony,"Anthony F. Earley, Jr.","Earley, Jr.",F.,CEO
52548,2017,69331C10,PG&E CORP,Geisha,Geisha J. Williams,Williams,J.,CEO
3682,1993,69332020,PHH CORP,Robert,Robert D. Kunisch,Kunisch,D.,CEO
3682,1994,69332020,PHH CORP,Robert,Robert D. Kunisch,Kunisch,D.,CEO
3682,1995,69332020,PHH CORP,Robert,Robert D. Kunisch,Kunisch,D.,CEO
39084,2007,69332020,PHH CORP,Terence,Terence W. Edwards,Edwards,W.,CEO
39084,2008,69332020,PHH CORP,Terence,Terence W. Edwards,Edwards,W.,CEO
39084,2009,69332020,PHH CORP,Terence,Terence W. Edwards,Edwards,W.,CEO
42517,2010,69332020,PHH CORP,Jerome,Jerome John Selitto,Selitto,John,CEO
42517,2011,69332020,PHH CORP,Jerome,Jerome John Selitto,Selitto,John,CEO
45909,2012,69332020,PHH CORP,Glen,Glen A. Messina,Messina,A.,CEO
45909,2013,69332020,PHH CORP,Glen,Glen A. Messina,Messina,A.,CEO
45909,2014,69332020,PHH CORP,Glen,Glen A. Messina,Messina,A.,CEO
45909,2015,69332020,PHH CORP,Glen,Glen A. Messina,Messina,A.,CEO
45909,2016,69332020,PHH CORP,Glen,Glen A. Messina,Messina,A.,CEO
47532,2017,69332020,PHH CORP,Robert,Robert B. Crowl,Crowl,B.,CEO
20760,1999,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2000,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2001,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2002,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2003,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2004,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2005,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2006,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2007,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2008,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20760,2011,69333Y10,P F CHANGS CHINA BISTRO INC,Richard,Richard L. Federico,Federico,L.,CEO
20761,2009,69333Y10,P F CHANGS CHINA BISTRO INC,Robert,Robert T. Vivian,Vivian,T.,CEO
20761,2010,69333Y10,P F CHANGS CHINA BISTRO INC,Robert,Robert T. Vivian,Vivian,T.,CEO
49405,2007,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2008,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2009,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2010,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2011,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2012,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2013,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2014,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2015,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2016,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
49405,2017,69336V10,PGT INNOVATIONS INC,Rodney,Rodney Hershberger,Hershberger,,CEO
22807,2000,69344F10,PMC-SIERRA INC,Robert,Robert L. Bailey,Bailey,L.,CEO
22807,2001,69344F10,PMC-SIERRA INC,Robert,Robert L. Bailey,Bailey,L.,CEO
22807,2002,69344F10,PMC-SIERRA INC,Robert,Robert L. Bailey,Bailey,L.,CEO
22807,2003,69344F10,PMC-SIERRA INC,Robert,Robert L. Bailey,Bailey,L.,CEO
22807,2004,69344F10,PMC-SIERRA INC,Robert,Robert L. Bailey,Bailey,L.,CEO
22807,2005,69344F10,PMC-SIERRA INC,Robert,Robert L. Bailey,Bailey,L.,CEO
22807,2006,69344F10,PMC-SIERRA INC,Robert,Robert L. Bailey,Bailey,L.,CEO
22807,2007,69344F10,PMC-SIERRA INC,Robert,Robert L. Bailey,Bailey,L.,CEO
38300,2008,69344F10,PMC-SIERRA INC,Gregory,Gregory S. Lang,Lang,S.,CEO
38300,2009,69344F10,PMC-SIERRA INC,Gregory,Gregory S. Lang,Lang,S.,CEO
38300,2010,69344F10,PMC-SIERRA INC,Gregory,Gregory S. Lang,Lang,S.,CEO
38300,2011,69344F10,PMC-SIERRA INC,Gregory,Gregory S. Lang,Lang,S.,CEO
38300,2012,69344F10,PMC-SIERRA INC,Gregory,Gregory S. Lang,Lang,S.,CEO
38300,2013,69344F10,PMC-SIERRA INC,Gregory,Gregory S. Lang,Lang,S.,CEO
38300,2014,69344F10,PMC-SIERRA INC,Gregory,Gregory S. Lang,Lang,S.,CEO
10779,1995,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,1996,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,1997,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,1998,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,1999,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,2000,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,2001,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,2002,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,2003,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,2004,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,2005,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10779,2006,69344M10,PMI GROUP INC,W.,W. Roger Haughton,Haughton,Roger,CEO
10780,2007,69344M10,PMI GROUP INC,Larry,Larry Stephen Smith,Smith,Stephen,CEO
10780,2008,69344M10,PMI GROUP INC,Larry,Larry Stephen Smith,Smith,Stephen,CEO
10780,2009,69344M10,PMI GROUP INC,Larry,Larry Stephen Smith,Smith,Stephen,CEO
10780,2010,69344M10,PMI GROUP INC,Larry,Larry Stephen Smith,Smith,Stephen,CEO
13811,1997,69345710,PMT SERVICES INC,Richardson,Richardson M. Roberts,Roberts,M.,CEO
1710,1992,69347510,PNC FINANCIAL SVCS GROUP INC,Thomas,Thomas Henry O'Brien,O'Brien,Henry,CEO
1710,1993,69347510,PNC FINANCIAL SVCS GROUP INC,Thomas,Thomas Henry O'Brien,O'Brien,Henry,CEO
1710,1994,69347510,PNC FINANCIAL SVCS GROUP INC,Thomas,Thomas Henry O'Brien,O'Brien,Henry,CEO
1710,1995,69347510,PNC FINANCIAL SVCS GROUP INC,Thomas,Thomas Henry O'Brien,O'Brien,Henry,CEO
1710,1996,69347510,PNC FINANCIAL SVCS GROUP INC,Thomas,Thomas Henry O'Brien,O'Brien,Henry,CEO
1710,1997,69347510,PNC FINANCIAL SVCS GROUP INC,Thomas,Thomas Henry O'Brien,O'Brien,Henry,CEO
1710,1998,69347510,PNC FINANCIAL SVCS GROUP INC,Thomas,Thomas Henry O'Brien,O'Brien,Henry,CEO
1710,1999,69347510,PNC FINANCIAL SVCS GROUP INC,Thomas,Thomas Henry O'Brien,O'Brien,Henry,CEO
1711,2000,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2001,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2002,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2003,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2004,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2005,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2006,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2007,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2008,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2009,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2010,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2011,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
1711,2012,69347510,PNC FINANCIAL SVCS GROUP INC,James,James E. Rohr,Rohr,E.,CEO
25023,2013,69347510,PNC FINANCIAL SVCS GROUP INC,William,William S. Demchak,Demchak,S.,CEO
25023,2014,69347510,PNC FINANCIAL SVCS GROUP INC,William,William S. Demchak,Demchak,S.,CEO
25023,2015,69347510,PNC FINANCIAL SVCS GROUP INC,William,William S. Demchak,Demchak,S.,CEO
25023,2016,69347510,PNC FINANCIAL SVCS GROUP INC,William,William S. Demchak,Demchak,S.,CEO
25023,2017,69347510,PNC FINANCIAL SVCS GROUP INC,William,William S. Demchak,Demchak,S.,CEO
3751,1994,69349H10,PNM RESOURCES INC,Benjamin,Benjamin F. Montoya,Montoya,F.,CEO
3751,1995,69349H10,PNM RESOURCES INC,Benjamin,Benjamin F. Montoya,Montoya,F.,CEO
3751,1996,69349H10,PNM RESOURCES INC,Benjamin,Benjamin F. Montoya,Montoya,F.,CEO
3751,1997,69349H10,PNM RESOURCES INC,Benjamin,Benjamin F. Montoya,Montoya,F.,CEO
3751,1998,69349H10,PNM RESOURCES INC,Benjamin,Benjamin F. Montoya,Montoya,F.,CEO
3752,1993,69349H10,PNM RESOURCES INC,John,John T. Ackerman,Ackerman,T.,CEO
3757,2000,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2001,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2002,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2003,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2004,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2005,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2006,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2007,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2008,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
3757,2009,69349H10,PNM RESOURCES INC,Jeffry,Jeffry E. Sterba,Sterba,E.,CEO
35023,2010,69349H10,PNM RESOURCES INC,Patricia,Patricia K. Vincent-Collawn,Vincent-Collawn,K.,CEO
35023,2011,69349H10,PNM RESOURCES INC,Patricia,Patricia K. Vincent-Collawn,Vincent-Collawn,K.,CEO
35023,2012,69349H10,PNM RESOURCES INC,Patricia,Patricia K. Vincent-Collawn,Vincent-Collawn,K.,CEO
35023,2013,69349H10,PNM RESOURCES INC,Patricia,Patricia K. Vincent-Collawn,Vincent-Collawn,K.,CEO
35023,2014,69349H10,PNM RESOURCES INC,Patricia,Patricia K. Vincent-Collawn,Vincent-Collawn,K.,CEO
35023,2015,69349H10,PNM RESOURCES INC,Patricia,Patricia K. Vincent-Collawn,Vincent-Collawn,K.,CEO
35023,2016,69349H10,PNM RESOURCES INC,Patricia,Patricia K. Vincent-Collawn,Vincent-Collawn,K.,CEO
35023,2017,69349H10,PNM RESOURCES INC,Patricia,Patricia K. Vincent-Collawn,Vincent-Collawn,K.,CEO
1715,1992,69350610,PPG INDUSTRIES INC,Vincent,Vincent A. Sarni,Sarni,A.,CEO
1715,1993,69350610,PPG INDUSTRIES INC,Vincent,Vincent A. Sarni,Sarni,A.,CEO
1718,1997,69350610,PPG INDUSTRIES INC,Raymond,Raymond W. LeBoeuf,LeBoeuf,W.,CEO
1718,1998,69350610,PPG INDUSTRIES INC,Raymond,Raymond W. LeBoeuf,LeBoeuf,W.,CEO
1718,1999,69350610,PPG INDUSTRIES INC,Raymond,Raymond W. LeBoeuf,LeBoeuf,W.,CEO
1718,2000,69350610,PPG INDUSTRIES INC,Raymond,Raymond W. LeBoeuf,LeBoeuf,W.,CEO
1718,2001,69350610,PPG INDUSTRIES INC,Raymond,Raymond W. LeBoeuf,LeBoeuf,W.,CEO
1718,2002,69350610,PPG INDUSTRIES INC,Raymond,Raymond W. LeBoeuf,LeBoeuf,W.,CEO
1718,2003,69350610,PPG INDUSTRIES INC,Raymond,Raymond W. LeBoeuf,LeBoeuf,W.,CEO
1718,2004,69350610,PPG INDUSTRIES INC,Raymond,Raymond W. LeBoeuf,LeBoeuf,W.,CEO
1720,1994,69350610,PPG INDUSTRIES INC,Jerry,Jerry E. Dempsey,Dempsey,E.,CEO
1720,1995,69350610,PPG INDUSTRIES INC,Jerry,Jerry E. Dempsey,Dempsey,E.,CEO
1720,1996,69350610,PPG INDUSTRIES INC,Jerry,Jerry E. Dempsey,Dempsey,E.,CEO
16073,2005,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2006,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2007,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2008,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2009,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2010,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2011,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2012,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2013,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2014,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
16073,2015,69350610,PPG INDUSTRIES INC,Charles,Charles E. Bunch,Bunch,E.,CEO
43368,2016,69350610,PPG INDUSTRIES INC,Michael,Michael H. McGarry,McGarry,H.,CEO
43368,2017,69350610,PPG INDUSTRIES INC,Michael,Michael H. McGarry,McGarry,H.,CEO
4903,1993,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,1994,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,1995,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,1996,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,1997,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,1998,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,1999,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,2000,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,2001,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,2002,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,2003,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,2004,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,2005,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
4903,2006,69351T10,PPL CORP,William,William F. Hecht,Hecht,F.,CEO
25049,2007,69351T10,PPL CORP,James,James H. Miller,Miller,H.,CEO
25049,2008,69351T10,PPL CORP,James,James H. Miller,Miller,H.,CEO
25049,2009,69351T10,PPL CORP,James,James H. Miller,Miller,H.,CEO
25049,2010,69351T10,PPL CORP,James,James H. Miller,Miller,H.,CEO
25049,2011,69351T10,PPL CORP,James,James H. Miller,Miller,H.,CEO
34214,2012,69351T10,PPL CORP,William,William H. Spence,Spence,H.,CEO
34214,2013,69351T10,PPL CORP,William,William H. Spence,Spence,H.,CEO
34214,2014,69351T10,PPL CORP,William,William H. Spence,Spence,H.,CEO
34214,2015,69351T10,PPL CORP,William,William H. Spence,Spence,H.,CEO
34214,2016,69351T10,PPL CORP,William,William H. Spence,Spence,H.,CEO
34214,2017,69351T10,PPL CORP,William,William H. Spence,Spence,H.,CEO
60380,2013,69354M10,PRA HEALTH SCIENCES INC,Colin,Colin Shannon,Shannon,,CEO
60380,2014,69354M10,PRA HEALTH SCIENCES INC,Colin,Colin Shannon,Shannon,,CEO
60380,2015,69354M10,PRA HEALTH SCIENCES INC,Colin,Colin Shannon,Shannon,,CEO
60380,2016,69354M10,PRA HEALTH SCIENCES INC,Colin,Colin Shannon,Shannon,,CEO
60380,2017,69354M10,PRA HEALTH SCIENCES INC,Colin,Colin Shannon,Shannon,,CEO
36376,2006,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2007,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2008,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2009,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2010,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2011,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2012,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2013,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2014,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2015,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36376,2016,69354N10,PRA GROUP INC,Steven,Steven D. Fredrickson,Fredrickson,D.,CEO
36377,2017,69354N10,PRA GROUP INC,Kevin,Kevin P. Stevenson,Stevenson,P.,CEO
17540,1998,69357C50,PRGX GLOBAL INC,John,John M. Cook,Cook,M.,CEO
17540,1999,69357C50,PRGX GLOBAL INC,John,John M. Cook,Cook,M.,CEO
17540,2000,69357C50,PRGX GLOBAL INC,John,John M. Cook,Cook,M.,CEO
17540,2001,69357C50,PRGX GLOBAL INC,John,John M. Cook,Cook,M.,CEO
17540,2002,69357C50,PRGX GLOBAL INC,John,John M. Cook,Cook,M.,CEO
17540,2003,69357C50,PRGX GLOBAL INC,John,John M. Cook,Cook,M.,CEO
17540,2004,69357C50,PRGX GLOBAL INC,John,John M. Cook,Cook,M.,CEO
31370,2005,69357C50,PRGX GLOBAL INC,James,James B. McCurry,McCurry,B.,CEO
31370,2006,69357C50,PRGX GLOBAL INC,James,James B. McCurry,McCurry,B.,CEO
31370,2007,69357C50,PRGX GLOBAL INC,James,James B. McCurry,McCurry,B.,CEO
31370,2008,69357C50,PRGX GLOBAL INC,James,James B. McCurry,McCurry,B.,CEO
42597,2009,69357C50,PRGX GLOBAL INC,Romil,Romil Bahl,Bahl,,CEO
42597,2010,69357C50,PRGX GLOBAL INC,Romil,Romil Bahl,Bahl,,CEO
42597,2011,69357C50,PRGX GLOBAL INC,Romil,Romil Bahl,Bahl,,CEO
42597,2012,69357C50,PRGX GLOBAL INC,Romil,Romil Bahl,Bahl,,CEO
42597,2013,69357C50,PRGX GLOBAL INC,Romil,Romil Bahl,Bahl,,CEO
49362,2014,69357C50,PRGX GLOBAL INC,Ronald,Ronald E. Stewart,Stewart,E.,CEO
49362,2015,69357C50,PRGX GLOBAL INC,Ronald,Ronald E. Stewart,Stewart,E.,CEO
49362,2016,69357C50,PRGX GLOBAL INC,Ronald,Ronald E. Stewart,Stewart,E.,CEO
49362,2017,69357C50,PRGX GLOBAL INC,Ronald,Ronald E. Stewart,Stewart,E.,CEO
31535,2005,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2006,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2007,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2008,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2009,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2010,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2011,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2012,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2013,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2014,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31535,2015,69360J10,PS BUSINESS PARKS,Joseph,"Joseph D. Russell, Jr.","Russell, Jr.",D.,CEO
31539,2016,69360J10,PS BUSINESS PARKS,Maria,Maria R. Hawthorne,Hawthorne,R.,CEO
31539,2017,69360J10,PS BUSINESS PARKS,Maria,Maria R. Hawthorne,Hawthorne,R.,CEO
1853,1993,69363200,PSI RESOURCES INC,James,"James E. Rogers, Jr.","Rogers, Jr.",E.,CEO
3708,1993,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,1994,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,1995,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,1996,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,1997,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,1998,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,1999,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,2000,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,2001,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,2002,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,2003,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,2004,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
3708,2005,69365610,PVH CORP,Bruce,Bruce J. Klatsky,Klatsky,J.,CEO
19396,2006,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2007,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2008,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2009,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2010,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2011,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2012,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2013,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2014,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2015,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2016,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
19396,2017,69365610,PVH CORP,Emanuel,Emanuel Chirico,Chirico,,CEO
15401,1997,69366A10,PSS WORLD MEDICAL INC,Patrick,Patrick C. Kelly,Kelly,C.,CEO
15401,1998,69366A10,PSS WORLD MEDICAL INC,Patrick,Patrick C. Kelly,Kelly,C.,CEO
15401,1999,69366A10,PSS WORLD MEDICAL INC,Patrick,Patrick C. Kelly,Kelly,C.,CEO
15401,2000,69366A10,PSS WORLD MEDICAL INC,Patrick,Patrick C. Kelly,Kelly,C.,CEO
15403,2001,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
15403,2002,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
15403,2003,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
15403,2004,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
15403,2005,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
15403,2006,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
15403,2007,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
15403,2008,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
15403,2009,69366A10,PSS WORLD MEDICAL INC,David,"David A. Smith, CPA","Smith, CPA",A.,CEO
22720,2010,69366A10,PSS WORLD MEDICAL INC,Gary,Gary A. Corless,Corless,A.,CEO
22720,2011,69366A10,PSS WORLD MEDICAL INC,Gary,Gary A. Corless,Corless,A.,CEO
4566,1993,69370C10,PTC INC,Steven,Steven C. Walske,Walske,C.,CEO
4566,1994,69370C10,PTC INC,Steven,Steven C. Walske,Walske,C.,CEO
4566,1995,69370C10,PTC INC,Steven,Steven C. Walske,Walske,C.,CEO
4566,1996,69370C10,PTC INC,Steven,Steven C. Walske,Walske,C.,CEO
4566,1997,69370C10,PTC INC,Steven,Steven C. Walske,Walske,C.,CEO
4566,1998,69370C10,PTC INC,Steven,Steven C. Walske,Walske,C.,CEO
4566,1999,69370C10,PTC INC,Steven,Steven C. Walske,Walske,C.,CEO
4568,2000,69370C10,PTC INC,C.,C. Richard Harrison,Harrison,Richard,CEO
4568,2001,69370C10,PTC INC,C.,C. Richard Harrison,Harrison,Richard,CEO
4568,2002,69370C10,PTC INC,C.,C. Richard Harrison,Harrison,Richard,CEO
4568,2003,69370C10,PTC INC,C.,C. Richard Harrison,Harrison,Richard,CEO
4568,2004,69370C10,PTC INC,C.,C. Richard Harrison,Harrison,Richard,CEO
