CO_PER_ROL,CUSIP,CONAME,EXEC_FNAME,EXEC_FULLNAME,EXEC_LNAME,YEAR,TWITTER,T_NAME,Search Date,company related,personal related,Note,
44834,G8127610,SIGNET JEWELERS LTD,Michael,Michael W. Barnes,Barnes,2014,X,X,2019/1/22,X,X,,
36451,87424N10,TALEO CORP,Michael,Michael P. Gregoire,Gregoire,2010,https://twitter.com/mikegregoireca,MikeGregoireCA,2019/1/24,11,9,,
51084,80874P10,SCIENTIFIC GAMES CORP,Michael,Michael Gavin Isaacs,Isaacs,2016,https://twitter.com/gavisaacs,Gavisaacs,2019/1/24,2,18,?1965???,
19079,66807430,NORTHWESTERN CORP,Michael,Michael J. Hanson,Hanson,2008,X,X,2019/1/24,X,X,,
51535,3.02E+14,EXPRESS INC,Michael,Michael A. Weiss,Weiss,2014,X,X,2019/1/24,X,X,,
38584,30214U10,EXPONENT INC,Michael,Michael R. Gaulke,Gaulke,2008,X,X,2019/1/24,X,X,,
46460,73912810,POWELL INDUSTRIES INC,Michael,Michael Allan Lucas,Lucas,2015,X,X,2019/1/24,X,X,,
28814,57174810,MARSH & MCLENNAN COS,Michael,Michael Griffin Cherkasky,Cherkasky,2007,X,X,2019/1/24,X,X,,
30678,37637Q10,GLACIER BANCORP INC,Michael,Michael J. Blodnick,Blodnick,2016,X,X,2019/1/24,X,X,,
34328,3416410,ANDERSONS INC,Michael,Michael J. Anderson,Anderson,2015,X,X,2019/1/24,X,X,,
30803,37247D10,GENWORTH FINANCIAL INC,Michael,Michael Desmond Fraizer,Fraizer,2012,X,X,2019/1/24,X,X,,
28652,23582520,DANA INC,Michael,Michael J. Burns,Burns,2007,X,X,2019/1/24,X,X,,
15624,289620,ABERCROMBIE & FITCH -CL A,Michael,Michael S. Jeffries,Jeffries,2014,X,X,2019/1/24,X,X,???????????????,
46281,83416B10,SOLARWINDS INC,Michael,Michael S. Bennett,Bennett,2009,X,X,2019/1/24,X,X,,
28596,2553710,AMERICAN ELECTRIC POWER CO,Michael,Michael G. Morris,Morris,2011,X,X,2019/1/24,X,X,,
34526,22967810,CUBIST PHARMACEUTICALS INC,Michael,Michael W. Bonney,Bonney,2013,X,X,2019/1/24,X,X,,
10742,91354310,UNIVERSAL FOREST PRODS INC,Michael,Michael B. Glenn,Glenn,2010,X,X,2019/1/26,X,X,,
32932,86415910,STURM RUGER & CO INC,Michael,Michael O. Fifer,Fifer,2016,X,X,2019/1/26,X,X,,
20390,3268120,ANALYSTS INTERNATIONAL CORP,Michael,Michael J. LaVelle,LaVelle,2007,X,X,2019/1/26,X,X,,
46233,80786410,SCHOOL SPECIALTY INC,Michael,Michael P. Lavelle,Lavelle,2012,X,X,2019/1/26,X,X,,
46223,6777410,BARNES & NOBLE INC,Michael,Michael P. Huseby,Huseby,2014,https://twitter.com/HusebyMichael/following?lang=zh-tw,HusebyMichael,2019/1/26,X,1,,
51044,35179310,FRANCESCAS HOLDINGS CORP,Michael,Michael W. Barnes,Barnes,2015,X,X,2019/1/26,X,X,?1995???,
30442,35914P10,FRONTIER OIL CORP,Michael,Michael C. Jennings,Jennings,2010,X,X,2019/1/26,X,X,?1969???,
31361,936310,AIRGAS INC,Michael,Michael L. Molinini,Molinini,2015,X,X,2019/1/26,X,X,,
26664,11162130,BROCADE COMMUNICATIONS SYS,Michael,Michael A. Klayko,Klayko,2012,X,X,2019/1/26,X,X,,
39643,29481V10,ERESEARCHTECHNOLOGY INC,Michael,Michael J. McKelvey,McKelvey,2010,X,X,2019/1/26,X,X,,
26528,83418210,SOLECTRON CORP,Michael,Michael R. Cannon,Cannon,2006,X,X,2019/1/26,X,X,,
31495,45383860,INDEPENDENT BANK CORP/MI,Michael,"Michael M. Magee, Jr.","Magee, Jr.",2012,X,X,2019/1/26,X,X,,
21302,91131210,UNITED PARCEL SERVICE INC,Michael,Michael L. Eskew,Eskew,2007,X,X,2019/1/26,X,X,,
31453,6375010,BANK MUTUAL CORP,Michael,"Michael T. Crowley, Jr.","Crowley, Jr.",2012,X,X,2019/1/26,X,X,,
26627,48116510,JOY GLOBAL INC,Michael,Michael W. Sutherlin,Sutherlin,2013,X,X,2019/1/26,X,X,,
26646,3822210,APPLIED MATERIALS INC,Michael,Michael R. Splinter,Splinter,2013,X,X,2019/1/26,X,X,,
50626,94331510,WAUSAU PAPER CORP,Michael,Michael C. Burandt,Burandt,2014,X,X,2019/1/26,X,X,,
52358,92335C10,VERA BRADLEY INC,Michael,Michael C. Ray,Ray,2013,X,X,2019/1/26,X,X,,
33967,88091510,TERRA INDUSTRIES INC,Michael,Michael Lynn Bennett,Bennett,2008,X,X,2019/1/26,X,X,,
43422,25490A30,DIRECTV,Michael,Michael D. White,White,2014,X,X,2019/1/26,X,X,,
52960,45885A40,INTERNAP CORP,Michael,Michael A. Ruffolo,Ruffolo,2016,X,X,2019/1/26,X,X,,
35123,G8988C10,TOWER GROUP INTL LTD,Michael,Michael H. Lee,Lee,2013,X,X,2019/1/26,X,X,,
21236,39036P20,GREAT ELM CAPITAL GROUP INC,Michael,Michael C. Mulica,Mulica,2013,https://twitter.com/MikeMulica,MikeMulica,2019/1/26,3,2,"?RealNetworks, Inc.??????????????tweet",
7166,14343640,CARMIKE CINEMAS INC,Michael,Michael W. Patrick,Patrick,2008,X,X,2019/1/26,X,X,,
26942,28566110,ELECTRONIC DATA SYSTEMS CORP,Michael,Michael H. Jordan,Jordan,2007,X,X,2019/1/26,X,X,???,
29363,19421W10,COLLECTIVE BRANDS INC,Michael,Michael J. Massey,Massey,2011,X,X,2019/1/26,X,X,,
44095,63902710,NATURES SUNSHINE PRODS INC,Michael,Michael D. Dean,Dean,2011,X,X,2019/1/26,X,X,,
29403,89352110,TRANSATLANTIC HOLDINGS INC,Michael,Michael C. Sapnar,Sapnar,2011,X,X,2019/1/26,X,X,,
7573,12599M93,CEC ENTERTAINMENT INC,Michael,"Michael H. Magusiak, CPA","Magusiak, CPA",2013,X,X,2019/1/26,X,X,,
52826,32054K10,FIRST INDL REALTY TRUST INC,Michael,Michael W. Brennan,Brennan,2008,X,X,2019/1/26,X,X,,
43555,66553110,NORTHERN OIL & GAS INC,Michael,Michael L. Reger,Reger,2016,https://twitter.com/mlreger,mlreger,2019/1/27,0,0,,
27113,39116410,GREAT PLAINS ENERGY INC,Michael,Michael J. Chesser,Chesser,2011,X,X,2019/1/27,X,X,,
31527,64065P10,NEOWARE INC,Michael,Michael G. Kantrowitz,Kantrowitz,2006,X,X,2019/1/27,X,X,,
33428,78501P20,SWK HOLDINGS CORP,Michael,Michael S. Fields,Fields,2009,X,X,2019/1/27,X,X,,
28950,12738710,CADENCE DESIGN SYSTEMS INC,Michael,Michael J. Fister,Fister,2008,X,X,2019/1/27,X,X,,
53220,93964W10,WASHINGTON PRIME GROUP INC,Michael,Michael P. Glimcher,Glimcher,2016,X,X,2019/1/27,X,X,,
26034,9182610,BLACK BOX CORP,Michael,Michael McAndrew,McAndrew,2015,X,X,2019/1/27,X,X,,
27255,67073Y10,NV ENERGY INC,Michael,Michael W. Yackira,Yackira,2012,https://twitter.com/MichaelYackira,MichaelYackira,2019/1/27,0,8,,
28445,35699Z00,FREESCALE SEMICONDUCTOR INC,Michel,Michel Mayer,Mayer,2007,X,X,2019/1/27,X,X,,
45981,75045910,RADISYS CORP,Michel,Michel A. Dagenais,Dagenais,2012,X,X,2019/1/27,X,X,,
33351,92824110,VIROPHARMA INC,Michel,Michel de Rosen,de Rosen,2007,https://twitter.com/MicheldeRosen1,MicheldeRosen1,2019/1/27,0,1,,
53596,22207020,COTY INC,Michele,Michele Scannavini,Scannavini,2014,X,X,2019/1/27,X,X,,
30246,35969410,FULLER (H. B.) CO,Michele,Michele Volpi,Volpi,2010,X,X,2019/1/27,X,X,,
5030,14365830,CARNIVAL CORP/PLC (USA),Micky,Micky M. Arison,Arison,2013,https://twitter.com/MickyArison,MickyArison,2019/1/27,17,3,,
31798,65656850,NORTEL NETWORKS CORP,Mike,Mike Svetozar Zafirovski,Zafirovski,2009,X,X,2019/1/27,X,X,,
36093,46699D00,J CREW GROUP INC,Millard,Millard S. Drexler,Drexler,2016,https://twitter.com/MillardDrexler,MillardDrexler,2019/1/27,0,1,????????????????,
10903,49446R10,KIMCO REALTY CORP,Milton,Milton Cooper,Cooper,2009,X,X,2019/1/27,X,X,,
32968,87872T20,TECHNOLOGY SOLUTIONS CO,Milton,Milton G. Silva-Craig,Silva-Craig,2008,X,X,2019/1/27,X,X,,
36328,43940T10,HOPE BANCORP INC,Min,Min Jung Kim,Kim,2009,X,X,2019/1/27,X,X,,
46586,H2906T10,GARMIN LTD,Min-Hwan,Min-Hwan Kao,Kao,2012,X,X,2019/1/27,X,X,,
38626,40430310,HSN INC,Mindy,Mindy F. Grossman,Grossman,2016,https://twitter.com/mindygrossman,mindygrossman,2019/1/27,16,4,"?Weight Watchers International, Inc.??????????????tweet",
42848,19239Y10,COGENT INC,Ming,Ming Hsieh,Hsieh,2009,X,X,2019/1/27,X,X,,
20542,26924640,E TRADE FINANCIAL CORP,Mitchell,Mitchell Harris Caplan,Caplan,2007,https://twitter.com/MitchellHCaplan,MitchellHCaplan,2019/1/27,13,7,?Jefferson?????????????tweet,
53263,55448910,MACK-CALI REALTY CORP,Mitchell,Mitchell E. Rudin,Rudin,2016,https://twitter.com/mitchrudin,mitchrudin,2019/1/27,8,12,"?Savills Studley, Inc.?????????????tweet",
25548,55448910,MACK-CALI REALTY CORP,Mitchell,Mitchell E. Hersh,Hersh,2014,X,X,2019/1/27,X,X,,
8718,4626510,ASTORIA FINANCIAL CORP,Monte,Monte N. Redman,Redman,2016,X,X,2019/1/27,X,X,,
36061,16965610,CHIPOTLE MEXICAN GRILL INC,Montgomery,Montgomery F. Moran,Moran,2015,https://twitter.com/montyfmoran,montyfmoran,2019/1/27,0,2,,
19201,26623310,DUQUESNE LIGHT HOLDINGS INC,Morgan,Morgan K. O'Brien,O'Brien,2006,X,X,2019/1/27,X,X,,
29417,69036R86,OVERSEAS SHIPHOLDING GROUP,Morten,Morten Arntzen,Arntzen,2012,X,X,2019/1/27,X,X,,
26960,10112110,BOSTON PROPERTIES INC,Mortimer,Mortimer B. Zuckerman,Zuckerman,2012,X,X,2019/1/27,X,X,,
32193,19121610,COCA-COLA CO,Muhtar,Muhtar Kent,Kent,2016,https://twitter.com/muhtarkent?lang=zh-tw,muhtarkent,2019/1/28,1,X,?????????????,
44007,54414710,LORILLARD INC,Murray,Murray S. Kessler,Kessler,2014,https://twitter.com/MurrayKessler?lang=zh-tw,MurrayKessler,2019/1/28,4,16,?United States Equestrian Federation Inc?????????????tweet,
21168,90291110,UST INC,Murray,Murray S. Kessler,Kessler,2007,https://twitter.com/MurrayKessler?lang=zh-tw,MurrayKessler,2019/1/28,4,16,?2072???,
24717,20172310,COMMERCIAL METALS,Murray,Murray R. McClean,McClean,2011,X,X,2019/1/28,X,X,,
16559,72447910,PITNEY BOWES INC,Murray,Murray D. Martin,Martin,2012,X,X,2019/1/28,X,X,,
21581,26884L10,EQT CORP,Murry,Murry Steven Gerber,Gerber,2009,X,X,2019/1/28,X,X,,
29215,70816010,PENNEY (J C) CO,Myron,"Myron E. Ullman, III","Ullman, III",2015,https://twitter.com/ullmanme?lang=zh-tw,ullmanme,2019/1/28,0,2,,
29791,90328M10,USANA HEALTH SCIENCES INC,Myron,Myron W. Wentz,Wentz,2008,https://twitter.com/DrMyronWentzCEO?lang=zh-tw,DrMyronWentzCEO,2019/1/28,0,1,,
29733,86732Y10,SUNEDISON INC,Nabeel,Nabeel K. Gareeb,Gareeb,2008,X,X,2019/1/28,X,X,,
52746,2313988,AMBAC FINANCIAL GROUP INC,Nader,Nader Tavakoli,Tavakoli,2016,X,X,2019/1/28,X,X,,
24965,89465010,TREDEGAR CORP,Nancy,Nancy M. Taylor,Taylor,2015,X,X,2019/1/28,X,X,,
46347,00101J10,ADT CORP,Naren,Naren K. Gursahaney,Gursahaney,2015,https://twitter.com/narengursahaney,NarenGursahaney,2019/1/28,1,19,?ServiceMaster?????????????tweet,
16995,90274810,UIL HOLDINGS CORP,Nathaniel,Nathaniel D. Woodson,Woodson,2006,X,X,2019/1/28,X,X,,
7196,15678210,CERNER CORP,Neal,Neal L. Patterson,Patterson,2016,X,X,2019/1/28,X,X,???,
35895,98885810,ZALE CORP,Neal,Neal Goldberg,Goldberg,2009,X,X,2019/1/28,X,X,???,
30294,82691910,SILICON LABORATORIES INC,Necip,Necip Sayiner,Sayiner,2011,X,X,2019/1/28,X,X,,
48617,46069S10,INTERSIL CORP -CL A,Necip,Necip Sayiner,Sayiner,2016,X,X,2019/1/28,X,X,?2086???,
34691,45105510,ICONIX BRAND GROUP INC,Neil,Neil Cole,Cole,2015,X,X,2019/1/28,X,X,,
9584,78375410,RYERSON HOLDING CORP,Neil,Neil S. Novich,Novich,2006,X,X,2019/1/28,X,X,,
39997,20416610,COMMVAULT SYSTEMS INC,Neil,Neil Robert Hammer,Hammer,2016,X,X,2019/1/28,X,X,,
42717,83013P10,SIZMEK INC,Neil,Neil H. Nguyen,Nguyen,2015,X,X,2019/1/28,X,X,,
29058,67622010,OFFICE DEPOT INC,Neil,Neil R. Austrian,Austrian,2013,X,X,2019/1/28,X,X,,
30985,72813P10,PLAYTEX PRODUCTS INC,Neil,Neil P. DeFeo,DeFeo,2006,X,X,2019/1/28,X,X,,
53745,16119P10,CHARTER COMMUNICATIONS INC,Neil,Neil Smit,Smit,2009,X,X,2019/1/28,X,X,,
47689,35179310,FRANCESCAS HOLDINGS CORP,Neill,Neill P. Davis,Davis,2014,X,X,2019/1/28,X,X,,
48228,G7496G10,RENAISSANCERE HOLDINGS LTD,Neill,Neill A. Currie,Currie,2012,X,X,2019/1/28,X,X,,
36208,26873N10,EMS TECHNOLOGIES INC,Neilson,"Neilson A. Mackay, Ph.D.","Mackay, Ph.D.",2010,X,X,2019/1/28,X,X,,
5865,95058W10,WENDY'S CO,Nelson,Nelson Peltz,Peltz,2006,X,X,2019/1/29,X,X,,
24874,24869P10,DENNYS CORP,Nelson,Nelson J. Marchioli,Marchioli,2009,X,X,2019/1/29,X,X,,
38973,40428000,HSBC FINANCE CORP,Niall,Niall Scott Kilgour Booker,Booker,2010,X,X,2019/1/29,X,X,,
33532,3638410,ANSOFT CORP,Nicholas,Nicholas Csendes,Csendes,2006,X,X,2019/1/29,X,X,,
28084,28522910,ELECTRO SCIENTIFIC INDS INC,Nicholas,Nicholas Konidaris,Konidaris,2013,https://twitter.com/Portlandboom?lang=zh-tw,Portlandboom,2019/1/29,1,1,???tweet??ESI????????????2011??,
6458,03836W10,AQUA AMERICA INC,Nicholas,Nicholas DeBenedictis,DeBenedictis,2014,X,X,2019/1/29,X,X,,
981,36955010,GENERAL DYNAMICS CORP,Nicholas,Nicholas D. Chabraja,Chabraja,2008,X,X,2019/1/29,X,X,,
3318,92240G10,VECTREN CORP,Niel,Niel C. Ellerbrook,Ellerbrook,2009,https://twitter.com/nielvvc?lang=zh-tw,nielvvc,2019/1/29,0,2,,
30384,69881310,PAPA JOHNS INTERNATIONAL INC,Nigel,Nigel Travis,Travis,2007,https://twitter.com/nigeltravis?lang=zh-tw,nigeltravis,2019/1/29,15,5,?Dunkin' Brands?Leyton Orient FC?????????????tweet,
53199,62538310,MULTI-COLOR CORP,Nigel,Nigel A. Vinecombe,Vinecombe,2015,X,X,2019/1/29,X,X,,
45257,68190410,OMNICARE INC,Nitin,Nitin Sahney,Sahney,2014,X,X,2019/1/29,X,X,,
361,9179710,BLACK & DECKER CORP,Nolan,Nolan D. Archibald,Archibald,2008,X,X,2019/1/29,X,X,,
53301,69007010,OUTERWALL INC,Nora,Nora M. Denzel,Denzel,2015,https://twitter.com/NoraDenzel?lang=zh-tw,NoraDenzel,2019/1/29,3,17,?NACD?????????????tweet,
18570,7373010,BEAM INC,Norman,Norman H. Wesley,Wesley,2007,X,X,2019/1/29,X,X,,
9492,17989510,CLARCOR INC,Norman,Norman E. Johnson,Johnson,2011,X,X,2019/1/29,X,X,,
16593,45837210,INTER-TEL INC -SER A,Norman,Norman Stout,Stout,2006,X,X,2019/1/29,X,X,,
44162,03799U93,APRIA HEALTHCARE GROUP INC,Norman,Norman C. Payson,Payson,2012,X,X,2019/1/29,X,X,,
36420,83545G10,SONIC AUTOMOTIVE INC -CL A,O.,O. Bruton Smith,Smith,2015,https://twitter.com/OBrutonSmith?lang=zh-tw,OBrutonSmith,2019/1/29,0,0,??????follower???Las Vegas Motor Speedway??????,
33917,58404W10,MEDCATH CORP,O.,O. Edwin French,French,2011,X,X,2019/1/29,X,X,,
28235,72147K10,PILGRIM'S PRIDE CORP,O.,"O. B. Goolsby, Jr.","Goolsby, Jr.",2007,X,X,2019/1/29,X,X,???,
43888,81190410,SEACOR HOLDINGS INC,Oivind,"Oivind Lorentzen, III","Lorentzen, III",2014,X,X,2019/1/29,X,X,,
36525,46025410,INTL RECTIFIER CORP,Oleg,Oleg Khaykin,Khaykin,2014,X,X,2019/1/29,X,X,,
46174,G5960L10,MEDTRONIC PLC,Omar,Omar S. Ishrak,Ishrak,2016,https://twitter.com/MedtronicCEO?lang=zh-tw,MedtronicCEO,2019/1/29,14,6,,
33778,67071210,NYFIX INC,P.,P. Howard Edelstein,Edelstein,2008,X,X,2019/1/29,X,X,,
42506,60935Y20,MONEYGRAM INTERNATIONAL INC,Pamela,Pamela H. Patsley,Patsley,2015,https://twitter.com/PamPatsley?lang=zh-tw,PamPatsley,2019/1/29,X,X,?????????????,
38110,03822W40,APPLIED MICRO CIRCUITS CORP,Paramesh,"Paramesh Gopi, Ph.D.","Gopi, Ph.D.",2015,X,X,2019/1/29,X,X,,
7178,21871D10,CORELOGIC INC,Parker,Parker Steven Kennedy,Kennedy,2009,X,X,2019/1/29,X,X,,
51487,60249610,MIMEDX GROUP INC,Parker,Parker H. Petit,Petit,2016,https://twitter.com/PetePetitGroup/followers?lang=zh-tw,PetePetitGroup,2019/1/29,20,0,????????????????????????????http://www.petepetit.com/index.html???????????,
31202,57681720,MATRIA HEALTHCARE INC,Parker,Parker H. Petit,Petit,2007,https://twitter.com/PetePetitGroup/followers?lang=zh-tw,PetePetitGroup,2019/1/29,20,0,?2125???,
31699,3948310,ARCHER-DANIELS-MIDLAND CO,Patricia,Patricia A. Woertz,Woertz,2014,X,X,X,2019/1/29,X,,
31937,14715420,CASCADE BANCORP,Patricia,Patricia L. Moss,Moss,2011,X,X,2019/1/29,X,X,,
31556,80862710,SCIELE PHARMA INC,Patrick,Patrick P. Fourteau,Fourteau,2007,X,X,2019/1/29,X,X,,
39682,45878610,INTERMEC INC,Patrick,Patrick J. Byrne,Byrne,2011,X,X,2019/1/29,X,X,,
26065,94274910,WATTS WATER TECHNOLOGIES INC,Patrick,Patrick S. O'Keefe,O'Keefe,2010,X,X,2019/1/29,X,X,,
22913,23294610,CYTYC CORP,Patrick,Patrick J. Sullivan,Sullivan,2006,X,X,2019/1/29,X,X,,
47009,34699Q93,FOREST OIL CORP -OLD,Patrick,Patrick R. McDonald,McDonald,2013,X,X,2019/1/29,X,X,,
29758,70556010,PEET'S COFFEE & TEA INC,Patrick,Patrick J. O'Dea,O'Dea,2011,X,X,2019/1/29,X,X,,
173,3522910,ANHEUSER-BUSCH COS INC,Patrick,Patrick T. Stokes,Stokes,2006,X,X,2019/1/29,X,X,,
39128,73912810,POWELL INDUSTRIES INC,Patrick,Patrick L. McDonald,McDonald,2011,X,X,2019/1/30,X,X,,
38070,03761U10,APOLLO INVESTMENT CORP,Patrick,Patrick James Dalton,Dalton,2008,X,X,2019/1/30,X,X,,
50102,40499Y00,HSBC USA INC,Patrick,Patrick J. Burke,Burke,2015,X,X,2019/1/30,X,X,,
29662,73173810,POLYMEDICA CORP,Patrick,Patrick T. Ryan,Ryan,2006,X,X,2019/1/30,X,X,,
39599,62545310,MULTIMEDIA GAMES HOLDING CO,Patrick,Patrick J. Ramsey,Ramsey,2014,X,X,2019/1/30,X,X,,
36682,12705510,CABOT CORP,Patrick,Patrick M. Prevost,Prevost,2015,X,X,2019/1/30,X,X,,
34931,05299Q93,PAR PHARMACEUTCL HLDGS -REDH,Patrick,Patrick G. LePore,LePore,2012,X,X,2019/1/30,X,X,,
46135,5.50E+14,LUMINEX CORP,Patrick,"Patrick J. Balthrop, Sr.","Balthrop, Sr.",2014,X,X,2019/1/30,X,X,,
38975,40428000,HSBC FINANCE CORP,Patrick,Patrick J. Burke,Burke,2014,X,X,2019/1/30,X,X,?2138???,
25272,83272A10,SMURFIT-STONE CONTAINER CORP,Patrick,Patrick J. Moore,Moore,2010,X,X,2019/1/30,X,X,,
44673,29384R10,ENTROPIC COMMUNICATIONS INC,Patrick,Patrick C. Henry,Henry,2014,https://twitter.com/QuestFusion?lang=zh-tw,QuestFusion,2019/1/30,11,9,?GroGuru?QuestFusion?????????????tweet,
44393,42026110,HAWKINS INC,Patrick,Patrick H. Hawkins,Hawkins,2016,X,X,2019/1/30,X,X,,
46680,41586410,HARSCO CORP,Patrick,Patrick K. Decker,Decker,2013,https://twitter.com/PatrickKDecker?lang=zh-tw,PatrickKDecker,2019/1/30,9,11,?Xylem?????????????tweet,
7853,92581510,VICOR CORP,Patrizio,Patrizio Vinciarelli,Vinciarelli,2016,X,X,2019/1/30,X,X,,
38997,45990210,INTL GAME TECHNOLOGY,Patti,Patti Sarles Hart,Hart,2014,X,X,2019/1/30,X,X,,
27822,28224R10,EFUNDS CORP,Paul,Paul F. Walsh,Walsh,2006,X,X,2019/1/30,X,X,,
6502,73044810,POGO PRODUCING CO,Paul,Paul G. Van Wagenen,Van Wagenen,2006,X,X,2019/1/30,X,X,,
52281,G1154H10,BELMOND LTD,Paul,"Paul M. White, ACMA","White, ACMA",2011,X,X,2019/1/30,X,X,,
38756,45810H10,INTEGRAL SYSTEMS INC,Paul,"Paul G. Casner, Jr.","Casner, Jr.",2010,X,X,2019/1/30,X,X,,
28013,11563720,BROWN FORMAN CORP,Paul,Paul C. Varga,Varga,2016,X,X,2019/1/30,X,X,,
23241,86768K10,SUNRISE SENIOR LIVING INC,Paul,Paul J. Klaassen,Klaassen,2008,X,X,2019/1/30,X,X,,
18623,17022810,CHITTENDEN CORP,Paul,Paul A. Perrault,Perrault,2006,X,X,2019/1/30,X,X,,
29802,98147510,WORLD FUEL SERVICES CORP,Paul,Paul H. Stebbins,Stebbins,2011,X,X,2019/1/30,X,X,,
38027,69007010,OUTERWALL INC,Paul,Paul D. Davis,Davis,2012,X,X,2019/1/30,X,X,,
14424,45814010,INTEL CORP,Paul,Paul S. Otellini,Otellini,2012,X,X,2019/1/30,X,X,???,
49735,28140H20,EDUCATION REALTY TRUST INC,Paul,Paul O. Bower,Bower,2009,X,X,2019/1/31,X,X,,
20160,48354810,KAMAN CORP,Paul,Paul R. Kuhn,Kuhn,2007,X,X,2019/1/31,X,X,???,
49660,15083810,CELADON GROUP INC,Paul,Paul A. Will,Will,2016,X,X,2019/1/31,X,X,,
22733,69515610,PACKAGING CORP OF AMERICA,Paul,Paul Thomas Stecko,Stecko,2009,X,X,2019/1/31,X,X,,
30880,33582V10,FIRST NIAGARA FINANCIAL GRP,Paul,Paul J. Kolkmeyer,Kolkmeyer,2006,X,X,2019/1/31,X,X,,
44010,30556030,FAIRPOINT COMMUNICATIONS INC,Paul,Paul H. Sunu,Sunu,2016,X,X,2019/1/31,X,X,,
29050,29668910,ESSENDANT INC,Paul,Paul Cody Phipps,Phipps,2014,X,X,2019/1/31,X,X,,
28958,49458010,KINDRED HEALTHCARE INC,Paul,Paul J. Diaz,Diaz,2014,https://twitter.com/PaulJDiaz1,PaulJDiaz1,2019/1/31,1,0,,
49031,26924640,E TRADE FINANCIAL CORP,Paul,Paul Thomas Idzik,Idzik,2016,X,X,2019/1/31,X,X,,
51468,45768S10,INNOSPEC INC,Paul,Paul Jennings,Jennings,2008,X,X,2019/1/31,X,X,,
31291,12590210,CPI CORP,Paul,Paul Rasmussen,Rasmussen,2006,X,X,2019/1/31,X,X,,
28435,83186520,SMITH (A O) CORP,Paul,Paul W. Jones,Jones,2011,X,X,2019/1/31,X,X,,
18607,00971T10,AKAMAI TECHNOLOGIES INC,Paul,Paul L. Sagan,Sagan,2012,https://twitter.com/PaulSagan1,PaulSagan1,2019/1/31,9,11,?General Catalyst?Akamai??????????????tweet,
22810,37940X10,GLOBAL PAYMENTS INC,Paul,Paul R. Garcia,Garcia,2012,X,X,2019/1/31,X,X,,
21200,00130H10,AES CORP,Paul,Paul T. Hanrahan,Hanrahan,2011,https://twitter.com/PTHanrahan,PTHanrahan,2019/1/31,?,?,???????????????????????????,
24047,45337C10,INCYTE CORP,Paul,Paul A. Friedman,Friedman,2013,X,X,2019/1/31,X,X,,
33159,05463D10,AXIALL CORP,Paul,Paul D. Carrico,Carrico,2015,X,X,2019/1/31,X,X,,
36484,92552R40,VIAD CORP,Paul,Paul B. Dykstra,Dykstra,2014,https://twitter.com/PaulDykstra14,PaulDykstra14,2019/1/31,4,0,,
22546,31749210,FINANCIAL FEDERAL CORP,Paul,Paul R. Sinsheimer,Sinsheimer,2009,X,X,2019/1/31,X,X,,
24136,50064320,KORN/FERRY INTERNATIONAL,Paul,Paul Christopher Reilly,Reilly,2006,X,X,2019/1/31,X,X,,
44843,30230110,EZCORP INC -CL A,Paul,Paul E. Rothamel,Rothamel,2014,X,X,2019/2/1,X,X,,
53552,70334310,PATRICK INDUSTRIES INC,Paul,Paul E. Hassler,Hassler,2008,X,X,2019/2/1,X,X,,
35449,53192710,LIFECELL CORP,Paul,Paul G. Thomas,Thomas,2007,X,X,2019/2/1,X,X,,
36077,40161710,GUESS INC,Paul,Paul Marciano,Marciano,2014,https://twitter.com/Paulmarciano9?lang=zh-tw,Paulmarciano9,2019/2/1,1,1,????????????????????????????IG??:https://www.instagram.com/paulmarciano/?hl=zh-tw,
54724,37518B10,GIGAMON INC,Paul,Paul A. Hooper,Hooper,2016,https://twitter.com/PaulHooperCEO?lang=zh-tw,PaulHooperCEO,2019/2/1,13,7,,
21912,05873K10,BALLY TOTAL FITNESS HLDG CP,Paul,Paul A. Toback,Toback,2006,https://twitter.com/ptobackpaul?lang=zh-tw,ptobackpaul,2019/2/1,16,4,????Sproing Fitness???Sproing?????????????tweet,
36206,26873N10,EMS TECHNOLOGIES INC,Paul,Paul B. Domorski,Domorski,2009,https://twitter.com/PDomorski?lang=zh-tw,PDomorski,2019/2/1,0,0,???,
10217,60315810,MINERALS TECHNOLOGIES INC,Paul,Paul R. Saueracker,Saueracker,2006,X,X,2019/2/1,X,X,,
34934,05299Q93,PAR PHARMACEUTCL HLDGS -REDH,Paul,Paul V. Campanelli,Campanelli,2014,X,X,2019/2/1,X,X,,
25499,75490710,RAYONIER INC,Paul,Paul G. Boynton,Boynton,2013,X,X,2019/2/1,X,X,,
40101,40499Y00,HSBC USA INC,Paul,Paul J. Lawrence,Lawrence,2009,X,X,2019/2/2,X,X,,
54436,74318710,PROGENICS PHARMACEUTICAL INC,Paul,"Paul J. Maddon, M.D., Ph.D.","Maddon, M.D., Ph.D.",2010,X,X,2019/2/2,X,X,,
33029,80517Q10,SAVIENT PHARMACEUTICALS INC,Paul,"Paul R. Hamelin, R.Ph.","Hamelin, R.Ph.",2010,X,X,2019/2/2,X,X,,
25249,36476010,GAP INC,Paul,Paul S. Pressler,Pressler,2006,X,X,2019/2/2,X,X,,
5126,48586510,KATE SPADE & CO,Paul,Paul R. Charron,Charron,2006,X,X,2019/2/2,X,X,,
18384,29247520,EMULEX CORP,Paul,Paul F. Folino,Folino,2006,X,X,2019/2/1,X,X,,
13149,52977110,LEXMARK INTL INC -CL A,Paul,Paul J. Curlander,Curlander,2010,X,X,2019/2/1,X,X,,
